trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",25,11,22.155350272392717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",20,3,25.429880013894188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",20,5,24.206094904861025,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",25,16,16.428939829315542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,6,15.629826996342667,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",35,11,28.019680977639986,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",35,5,55.02253679617043,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,14,14.650234229781113,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,2,30.095309157401406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,15,10.161538665460105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,12,14.906543224643515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",25,4,39.507669528726595,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,3,-17.882288688018207,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,6,24.294042202964967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,0,20.360482158023714,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",30,18,12.608718479331102,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,2,16.544041031769353,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",20,4,23.426094042901383,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,10,6.897341646477349,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,20,9.643676021177313,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",35,11,40.95136867269607,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",30,12,30.86313975651604,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,12,18.400468161937066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,15,19.080099147656174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",25,19,8.811570978148199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",30,13,31.315821107433358,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",25,13,22.72765723572636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",20,14,11.786658071811027,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,3,30.976821702429717,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",30,18,24.282642892285402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",25,8,32.36937002182868,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",30,12,28.68224299950606,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",25,11,-28.192631429643765,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",20,13,11.017610990718735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",30,0,42.49778455081284,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",20,6,24.522884517389336,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",20,9,22.277443841882494,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",20,16,7.250521683560824,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",20,6,25.445166607253146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",20,11,21.495628533165256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,3,15.251729278035093,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",25,5,28.995341267787026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",20,14,7.38147487031005,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",25,12,25.309293001092264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",20,10,5.703912655576068,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",25,9,17.123092810394475,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",25,13,25.877225484141654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",35,20,26.77736932719937,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,12,15.11416182150112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",30,12,33.14160389927568,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,10,7.730756534862758,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",35,0,5.35414819194265,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,0,27.93610279510689,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",20,0,31.672709957896156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",20,7,23.59278469966333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,12,13.77827377543522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",25,16,15.023456891159045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",20,0,34.50507145345519,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",20,0,32.97367618128207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",20,8,23.32187568313996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",25,0,29.513802615680536,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",25,2,18.523340726543527,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",20,0,14.835534276232014,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",20,8,7.4414046511995995,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",30,0,42.97438817121832,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",20,14,-10.889603049809086,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",20,0,31.935858664059992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",30,13,28.774261484583906,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",25,15,16.91485157069544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",20,13,13.303948606961075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,11,17.893854435585375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",25,12,-2.357118948991724,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",25,0,39.42572056765194,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,12,14.689006797347142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",25,14,18.42603718627194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",25,16,17.481957686183065,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
